Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	Exchange	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	nocoref_neutral_filter	nocoref_confidence_weighted	nocoref_net_score	nocoref_top_k	nocoref_positional	NoCorefCompletedAt	Trigger
SNBR	"[""SNBR""]"	nGNXbP6TLw	2026-06-02 17:14:23.287	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Sleep Number Corporation - SNBR	Globe Newswire	18.58	NASDAQ	2026-06-02 17:14:23.304996	0.0942	0.0692	0.8365	0.025	neutral	-0.253	-0.4108	-0.1248	0.1051	-0.1276	2026-06-02 17:14:23.591201	NO:sentiment_score,excluded_string
ENGN	"[""ENGN""]"	nGNX86YRCd	2026-06-02 17:22:57.332	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of enGene Therapeutics Inc. - ENGN	Globe Newswire	27.87	NASDAQ	2026-06-02 17:22:57.349081	0.1345	0.0716	0.7939	0.0629	positive	0.0181	-0.0356	0.0179	0.3162	0.0179	2026-06-02 17:22:57.659062	NO:sentiment_score,excluded_string
NAMM	"[""NAMM"", ""NAMMW""]"	nGNX6Wkxvd	2026-06-02 17:24:18.321	Namib Minerals –Operational Update	Globe Newswire	4.49	NASDAQ	2026-06-02 17:24:18.340853	0.1125	0.0794	0.8081	0.0332	neutral	0.3753	0.3847	0.192	0.6568	0.2647	2026-06-02 17:24:18.825331	NO:sentiment_score
NAMMW	"[""NAMM"", ""NAMMW""]"	nGNX6Wkxvd	2026-06-02 17:24:18.321	Namib Minerals –Operational Update	Globe Newswire	7.0615	NASDAQ	2026-06-02 17:24:18.342486	0.1125	0.0794	0.8081	0.0332	neutral	0.372	0.3817	0.2006	0.6568	0.2731	2026-06-02 17:24:18.825458	NO:sentiment_score
IAE	"[""IAE"", ""IHD""]"	nBw2JqZr7a	2026-06-02 17:30:00.627	Saba Capital Reaches Agreement Regarding Two Voya Closed-End Funds	Business Wire	10.75	NYSE	2026-06-02 17:30:00.640254	0.8318	0.0133	0.1549	0.8185	positive	0.3213	0.3889	0.1934	0.5765	0.2337	2026-06-02 17:30:01.253601	YES
IHD	"[""IAE"", ""IHD""]"	nBw2JqZr7a	2026-06-02 17:30:00.627	Saba Capital Reaches Agreement Regarding Two Voya Closed-End Funds	Business Wire	17.74	NYSE	2026-06-02 17:30:00.636967	0.8318	0.0133	0.1549	0.8185	positive	0.3133	0.3776	0.1891	0.5606	0.2276	2026-06-02 17:30:01.254253	YES
ICE	"[""ICE""]"	nNFC991YcH	2026-06-02 17:55:15.345	Canlan Sports and Entripy Custom Clothing Announce Naming Rights Agreement for Oakville Facility	Newsfile Corp	562.04	TSX	2026-06-02 17:55:15.359564	0.4234	0.0213	0.5553	0.4021	positive	0.4295	0.5334	0.3944	0.7743	0.4131	2026-06-02 17:55:15.793018	NO:Float
RAY	"[""RAY""]"	nGNX1s5Ccc	2026-06-02 18:00:01.578	Stingray Receives Exemptive Relief to Facilitate Investment by Non-Canadians	Globe Newswire	1.86	TSX	2026-06-02 18:00:01.597150	0.5009	0.0199	0.4792	0.4809	positive	0.2252	0.3137	0.1324	0.6563	0.1846	2026-06-02 18:00:02.358609	YES
ANY	"[""ANY"", ""MFIN""]"	nGNXb7Y8pQ	2026-06-02 18:01:46.508	Medallion Financial Corp. Urges Shareholders to Vote for Proven Performance	Globe Newswire	4.1	NASDAQ	2026-06-02 18:01:46.538215	0.2537	0.0152	0.7312	0.2385	positive	0.1965	0.2932	0.1965	0.8808	0.2095	2026-06-02 18:01:47.711571	NO:sentiment_score
MFIN	"[""ANY"", ""MFIN""]"	nGNXb7Y8pQ	2026-06-02 18:01:46.508	Medallion Financial Corp. Urges Shareholders to Vote for Proven Performance	Globe Newswire	13.78	NASDAQ	2026-06-02 18:01:46.539423	0.2537	0.0152	0.7312	0.2385	positive	0.1965	0.2932	0.1965	0.8808	0.2095	2026-06-02 18:01:47.711701	NO:sentiment_score
OBE	"[""OBE""]"	nNFC645JrR	2026-06-02 20:00:13.370	Obsidian Energy Announces Strategic Belly River Acquisition	Newsfile Corp	59.7	NYSE AMERICAN	2026-06-02 20:00:13.409587	0.2272	0.0761	0.6968	0.1511	positive	0.5924	0.7025	0.5638	0.8758	0.5811	2026-06-02 20:00:14.304986	NO:sentiment_score
