Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	body_sentiment	BodyCompletedAt	body_duration_ms	Trigger
PERF	"[""PERF"", ""SZ9""]"	nBw5ZHx1na	2026-05-13 16:30:00	"Perfect Corp. Integrates Free AI Assistant ""Ask AI"" into YouCam API Platform"	Business Wire	40.94	2026-05-13 16:30:00.419637	0.0857	0.0129	0.9013	0.0728	positive		2026-05-13 16:30:05.575128	3254.44	NO:sentiment_score
ARMP	"[""ARMP""]"	nPn7y94LBa	2026-05-13 16:30:01	Armata Pharmaceuticals Announces First Quarter 2026 Results and Provides Corporate Update	PR Newswire	11.27	2026-05-13 16:30:01.218613	0.1146	0.0442	0.8412	0.0704	positive	0.2464	2026-05-13 16:30:12.710035	7790.65	NO:sentiment_score
POCI	"[""POCI""]"	nGNX1cmDQx	2026-05-13 16:30:01	Precision Optics Reports Third Quarter Fiscal Year 2026 Financial Results	Globe Newswire	7.78	2026-05-13 16:30:02.035551	0.1859	0.1365	0.6776	0.0494	neutral	-0.0398	2026-05-13 16:30:14.521451	8943.82	NO:sentiment_score
MSAI	"[""MSAI""]"	nNFC6y3FLl	2026-05-13 16:30:20	MultiSensor AI Announces First Quarter 2026 Results	Newsfile Corp	1.73	2026-05-13 16:30:20.154829	0.0543	0.0459	0.8997	0.0084	neutral		2026-05-13 16:30:22.374029	2307.53	NO:sentiment_score
GWRS	"[""GWRS""]"	nGNX5JBTj	2026-05-13 16:32:27	Global Water Resources Reports First Quarter 2026 Results	Globe Newswire	13.61	2026-05-13 16:32:27.672486	0.041	0.0394	0.9196	0.0016	neutral	-0.0058	2026-05-13 16:32:33.566735	5991.65	NO:sentiment_score
LPA	"[""LPA""]"	nBw3cgCJ4a	2026-05-13 16:33:00	Logistic Properties of the Americas Announces First Quarter 2026 Earnings Results	Business Wire	5.07	2026-05-13 16:33:00.385686	0.0917	0.0597	0.8486	0.0321	neutral	0.3367	2026-05-13 16:33:04.275519	3982.59	NO:sentiment_score
RVPH	"[""RVPH""]"	nGNX6PdgsP	2026-05-13 16:35:00	Reviva Reports First Quarter 2026 Financial Results and Recent Business Highlights	Globe Newswire	12.56	2026-05-13 16:35:00.402547	0.0772	0.0344	0.8885	0.0428	neutral	0.0324	2026-05-13 16:35:05.489303	5173.01	NO:sentiment_score
BATL	"[""BATL""]"	nGNX1pQNjH	2026-05-13 16:35:00	Battalion Oil Corporation Announces First Quarter 2026 Financial and Operating Results	Globe Newswire	16.75	2026-05-13 16:35:00.817819	0.1556	0.0831	0.7613	0.0725	positive	0.2995	2026-05-13 16:35:08.230406	7501.85	NO:sentiment_score
MGN	"[""MGN""]"	nGNX3J0MSt	2026-05-13 17:00:00	Megan Holdings Limited Announces Receipt of Nasdaq Notification Regarding Minimum Bid Price Deficiency	Globe Newswire	5.4	2026-05-13 17:00:00.614612	0.1839	0.0557	0.7604	0.1281	positive	0.1216	2026-05-13 17:00:03.853339	3312.29	NO:sentiment_score
STC	"[""STC""]"	nBw37j4XDa	2026-05-13 17:00:00	Sangoma Announces Third Quarter Fiscal 2026 Results	Business Wire	29.88	2026-05-13 17:00:00.468573	0.0907	0.1238	0.7856	-0.0331	neutral	0.3094	2026-05-13 17:00:09.100664	8698.61	NO:sentiment_score
STN	"[""STN""]"	nGNX3xHbsm	2026-05-13 17:00:00	Stantec reports first quarter 2026 results, achieving record backlog of $9.0 billion, and adjusted earnings per share growth of 14.7%	Globe Newswire	113.69	2026-05-13 17:00:00.887247	0.8303	0.0191	0.1506	0.8113	positive	0.074	2026-05-13 17:00:10.262374	6411.71	NO:Float
VGZ	"[""VGZ""]"	nBw6NQR0La	2026-05-13 17:01:00	Vista Gold Strengthens the Mt Todd Project Execution Team with the Appointment of Julie Jones as General Counsel and Company Secretary and Advances Search for a Managing Director	Business Wire	139.96	2026-05-13 17:01:00.278221	0.8196	0.0118	0.1686	0.8078	positive		2026-05-13 17:01:03.619599	3437.92	NO:Float
SPB	"[""SPB""]"	nBw1dhZRva	2026-05-13 17:01:00	Superior Raises Medium-Term Growth Outlook; Announces Q1 2026 Results	Business Wire	21.99	2026-05-13 17:01:00.390491	0.2999	0.0463	0.6538	0.2536	positive	-0.0002	2026-05-13 17:01:08.160563	7849.35	NO:sentiment_score
MFC	"[""MFC""]"	nPn8RSSXMa	2026-05-13 17:01:00	Manulife Reports First Quarter 2026 Results	PR Newswire	1670.0	2026-05-13 17:01:00.969538	0.0581	0.0409	0.9011	0.0172	neutral		2026-05-13 17:01:20.626929	17006.36	NO:sentiment_score,Float
VOXR	"[""VOXR""]"	nACScwGmYa	2026-05-13 17:05:00	Vox Royalty Reports Record Q1 2026 Results, Increases 2026 Guidance and Declares Quarterly Dividend	ACCESSWIRE	60.26	2026-05-13 17:05:00.709997	0.1132	0.0322	0.8546	0.081	positive	0.231	2026-05-13 17:05:09.185903	8556.36	NO:sentiment_score,Float
NOA	"[""NOA""]"	nGNX9srSdG	2026-05-13 17:05:00	North American Construction Group Ltd. Announces Results for the First Quarter Ended March 31, 2026	Globe Newswire	25.28	2026-05-13 17:05:00.586618	0.0727	0.0774	0.8499	-0.0048	neutral	0.3878	2026-05-13 17:05:10.916519	10422.82	NO:sentiment_score
SPB	"[""SPB""]"	nBw1rnsM1a	2026-05-13 17:09:00	Certarus Expands into Utah with New CNG Supply Hub, Secures 60 MW Data Center Award	Business Wire	21.99	2026-05-13 17:09:00.265091	0.5146	0.011	0.4744	0.5036	positive	0.3565	2026-05-13 17:09:01.393545	1204.12	NO:sentiment_score
NINE	"[""NINE""]"	nBw3cNd2Ta	2026-05-13 17:10:00	Nine Energy Service Announces First Quarter 2026 Results	Business Wire	42.88	2026-05-13 17:10:00.422381	0.0446	0.0687	0.8867	-0.0241	neutral	-0.0411	2026-05-13 17:10:06.973479	6650.89	NO:sentiment_score
FNV	"[""FNV""]"	nPnfCWcQa	2026-05-13 17:15:00	Franco-Nevada Announces Election of Directors	PR Newswire	191.57	2026-05-13 17:15:00.226947	0.1185	0.0501	0.8314	0.0685	positive	0.0537	2026-05-13 17:15:00.647797	511.33	NO:sentiment_score,Float
ASM	"[""ASM""]"	nACSB3DSta	2026-05-13 17:15:00	Avino Delivers Record Q1 2026 Financial Results	ACCESSWIRE	156.49	2026-05-13 17:15:00.770725	0.6094	0.1073	0.2833	0.502	positive	-0.0319	2026-05-13 17:15:06.052583	5369.58	NO:sentiment_score,Float
EPSN	"[""EPSN""]"	nGNX1wg0Px	2026-05-13 17:19:36	Epsilon Announces First Quarter 2026 Results 	Globe Newswire	20.61	2026-05-13 17:19:36.579533	0.1301	0.1047	0.7652	0.0254	neutral	0.17	2026-05-13 17:19:42.120860	5640.12	NO:sentiment_score
AMBR	"[""AMBR""]"	nPn66V4Yva	2026-05-13 17:19:44	Amber International Holding Limited Files 2025 Annual Report on Form 20-F	PR Newswire	7.22	2026-05-13 17:19:44.235775	0.0962	0.0624	0.8414	0.0338	neutral	0.1058	2026-05-13 17:19:45.048511	896.52	NO:sentiment_score
ITR	"[""ITRG"", ""ITR""]"	nPnRhPgMa	2026-05-13 17:21:10	INTEGRA ENTERS INTO EQUITY AGREEMENT WITH THE SHOSHONE-PAIUTE TRIBES	PR Newswire		2026-05-13 17:21:10.956379	0.6511	0.0161	0.3328	0.635	positive		2026-05-13 17:21:13.025162	2163.86	NO:sentiment_score,Float
ITRG	"[""ITRG"", ""ITR""]"	nPnRhPgMa	2026-05-13 17:21:10	INTEGRA ENTERS INTO EQUITY AGREEMENT WITH THE SHOSHONE-PAIUTE TRIBES	PR Newswire	186.08	2026-05-13 17:21:10.956343	0.6511	0.0161	0.3328	0.635	positive	0.2711	2026-05-13 17:21:13.023738	2163.86	NO:sentiment_score,Float
PPL	"[""PPL""]"	nBw5YClHda	2026-05-13 17:30:00	Pembina Pipeline Announces Renewal of Share Repurchase Program	Business Wire	750.75	2026-05-13 17:30:00.277269	0.4397	0.0387	0.5215	0.401	positive		2026-05-13 17:30:02.801240	2591.5	NO:sentiment_score,Float
DFSC	"[""DFSCW"", ""DFSC""]"	nPn2Q9n7ha	2026-05-13 17:30:01	DEFSEC Technologies Inc. Announces Strong Second Quarter	PR Newswire	1.98	2026-05-13 17:30:02.060008	0.9293	0.0274	0.0432	0.9019	positive		2026-05-13 17:30:06.238239	4282.02	YES
DFSCW	"[""DFSCW"", ""DFSC""]"	nPn2Q9n7ha	2026-05-13 17:30:01	DEFSEC Technologies Inc. Announces Strong Second Quarter	PR Newswire		2026-05-13 17:30:02.059986	0.9293	0.0274	0.0432	0.9019	positive	0.139	2026-05-13 17:30:06.240428	4282.02	NO:Float
BHST	"[""BHST""]"	nNFCbf7Y6R	2026-05-13 17:32:49	BioHarvest Sciences Appoints New Head of Business Development for its CDMO Division	Newsfile Corp	14.53	2026-05-13 17:32:49.372923	0.1416	0.0391	0.8193	0.1025	positive	0.0741	2026-05-13 17:32:50.168415	890.8	NO:sentiment_score
PHR	"[""PHR""]"	nBw1ftnwWa	2026-05-13 18:00:00	Investor Notice: Robbins LLP Informs Investors of the Phreesia, Inc. Class Action	Business Wire	46.13	2026-05-13 18:00:00.308985	0.0774	0.0962	0.8265	-0.0188	neutral	-0.2476	2026-05-13 18:00:00.903940	689.15	NO:sentiment_score
GAU	"[""GAU""]"	nNFC1xSYbX	2026-05-13 18:00:20	Galiano Gold Reports First Quarter 2026 Results	Newsfile Corp	251.72	2026-05-13 18:00:20.291094	0.1052	0.0629	0.832	0.0423	neutral	0.3595	2026-05-13 18:00:26.982265	6737.2	NO:sentiment_score,Float
WVVI	"[""WVVI""]"	nPnbT3k7Ka	2026-05-13 18:21:52	Willamette Valley Vineyards Posts Results for Q1 2026	PR Newswire	4.11	2026-05-13 18:21:52.216255	0.138	0.1547	0.7073	-0.0167	neutral		2026-05-13 18:21:53.530368	1377.92	NO:sentiment_score
SPB	"[""SPB""]"	nBw15sk1da	2026-05-13 18:30:00	Superior Plus Reports Voting Results of Annual Meeting of Shareholders	Business Wire	21.99	2026-05-13 18:30:00.317662	0.0716	0.0537	0.8747	0.018	neutral	0.0254	2026-05-13 18:30:01.214441	984.0	NO:sentiment_score
GEMI	"[""GEMI""]"	nNFCgMwnL	2026-05-13 18:33:02	"GEMI Lawsuit Alleges IPO Documents Concealed Impending ""Corporate Pivot"" and Executive Turmoil - Gemini Space Station Investors Face Losses - Hagens Berman"	Newsfile Corp	38.2	2026-05-13 18:33:02.588693	0.092	0.4836	0.4244	-0.3915	negative	-0.1326	2026-05-13 18:33:03.399805	912.19	NO:sentiment_score
MLEC	"[""MLEC""]"	nACS1YF8ga	2026-05-13 18:35:00	Moolec Science SA Regains Compliance with All Nasdaq Capital Market Continued Listing Requirements Within Panel Remediation Period	ACCESSWIRE	0.2	2026-05-13 18:35:01.025891	0.9001	0.0165	0.0834	0.8836	positive		2026-05-13 18:35:02.663449	1747.33	YES
SEV	"[""SEV""]"	nGNX4gg3P	2026-05-13 18:57:07	Aptera Motors Reports First Quarter 2026 Financial Results	Globe Newswire	18.0	2026-05-13 18:57:07.314840	0.0959	0.0792	0.8248	0.0167	neutral	0.1488	2026-05-13 18:57:09.295568	2068.61	NO:sentiment_score
S	"[""S""]"	nBw72HgxPa	2026-05-13 19:30:00	Sherritt Provides Update on Various Matters including Resignation of CFO and Auditor	Business Wire	316.28	2026-05-13 19:30:00.293563	0.0391	0.2883	0.6726	-0.2491	negative		2026-05-13 19:30:01.231347	1053.8	NO:sentiment_score,Float
GEMI	"[""GEMI""]"	nNFCwYgqq	2026-05-13 19:31:57	Gemini Space Station, Inc. Notice of May 18, 2026 Application Deadline for Class Action Lawsuit - Contact Lewis Kahn, Esq. at Kahn Swick & Foti, LLC, Before Application Deadline	Newsfile Corp	38.2	2026-05-13 19:31:57.641970	0.1291	0.0865	0.7844	0.0426	neutral	-0.1437	2026-05-13 19:31:58.370918	830.7	NO:sentiment_score
GAIA	"[""GAIA""]"	nGNXbc1Nbb	2026-05-13 20:00:00	GAIA SHAREHOLDER ALERT: Investors Encouraged to Contact Kirby McInerney LLP About Potential Securities Laws Violations	Globe Newswire	17.79	2026-05-13 20:00:00.374162	0.1552	0.0373	0.8075	0.1179	positive		2026-05-13 20:00:00.832244	546.39	NO:sentiment_score
BPRE	"[""BPRE""]"	nPn7pWN4Ta	2026-05-13 20:05:12	Bluerock Private Real Estate Fund Announces May 18th Investor Update Webinar on Strategic Roadmap to Maximize Shareholder Value	PR Newswire		2026-05-13 20:05:12.806671	0.4036	0.0196	0.5767	0.384	positive	0.3786	2026-05-13 20:05:14.688157	1975.16	NO:sentiment_score,Float
PROF	"[""PROF"", ""PRN""]"	nNFC31gpK5	2026-05-13 20:41:01	Profound Medical Annual General and Special Meeting of Shareholders Voting Results	Newsfile Corp	35.36	2026-05-13 20:41:02.015883	0.0889	0.0984	0.8126	-0.0095	neutral	0.0296	2026-05-13 20:41:03.189936	1240.85	NO:sentiment_score
PRN	"[""PROF"", ""PRN""]"	nNFC31gpK5	2026-05-13 20:41:01	Profound Medical Annual General and Special Meeting of Shareholders Voting Results	Newsfile Corp		2026-05-13 20:41:02.015918	0.0889	0.0984	0.8126	-0.0095	neutral		2026-05-13 20:41:03.191603	1240.85	NO:sentiment_score,Float
MINE	"[""MINE"", ""MFG""]"	nPn8nRzTfa	2026-05-13 21:35:58	MAYFAIR GOLD REPORTS Q1 2026 OPERATING AND FINANCIAL RESULTS	PR Newswire	43.49	2026-05-13 21:35:58.665447	0.2427	0.1267	0.6306	0.1159	positive	0.0992	2026-05-13 21:36:00.153163	1552.99	NO:sentiment_score
MFG	"[""MINE"", ""MFG""]"	nPn8nRzTfa	2026-05-13 21:35:58	MAYFAIR GOLD REPORTS Q1 2026 OPERATING AND FINANCIAL RESULTS	PR Newswire	12120.0	2026-05-13 21:35:58.665470	0.2427	0.1267	0.6306	0.1159	positive		2026-05-13 21:36:00.155181	1552.99	NO:sentiment_score,Float
PPCB	"[""PPCB""]"	nGNX38YJxk	2026-05-13 22:00:00	Propanc Biopharma Implements Reverse Stock Split to Support Continued Nasdaq Listing and Growth Plans	Globe Newswire	13.65	2026-05-13 22:00:00.287813	0.7227	0.0128	0.2645	0.7098	positive	0.198	2026-05-13 22:00:01.409145	1210.82	YES
AIIO	"[""AIIO""]"	nPNAJTBSHa	2026-05-13 22:00:01	Robo.ai Subsidiary Neurovia AI Launches NeuroStream™ Technology Platform to Build Physical AI Visual Data Infrastructure	PR Newswire	13.53	2026-05-13 22:00:01.772023	0.1671	0.0122	0.8207	0.1548	positive		2026-05-13 22:00:03.067041	1417.2	NO:sentiment_score
TIN	"[""SVM"", ""TIN""]"	nNFC6ZV5rx	2026-05-13 23:02:19	Tincorp Completes Acquisition of the Santa Barbara Gold-Copper Project, Ecuador	Newsfile Corp		2026-05-13 23:02:20.031793	0.305	0.017	0.678	0.288	positive		2026-05-13 23:02:23.531571	3587.91	NO:sentiment_score,Float
SVM	"[""SVM"", ""TIN""]"	nNFC6ZV5rx	2026-05-13 23:02:19	Tincorp Completes Acquisition of the Santa Barbara Gold-Copper Project, Ecuador	Newsfile Corp	211.26	2026-05-13 23:02:20.031841	0.305	0.017	0.678	0.288	positive	0.1492	2026-05-13 23:02:23.532722	3587.91	NO:sentiment_score,Float
