Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	body_sentiment	BodyCompletedAt	body_duration_ms	Trigger
ESP	"[""ESP""]"	nGNX3l4hl6	2026-05-12 16:05:01	Espey Mfg. & Electronics Corp. reports third quarter results	Globe Newswire	2.26	2026-05-12 16:05:31.173194	0.0926	0.0861	0.8213	0.0066	neutral	0.0521	2026-05-12 16:05:45.619330	1044.29	NO:sentiment_score
PED	"[""PED""]"	nGNX13rm7t	2026-05-12 16:05:02	PEDEVCO to Participate in the LD Micro Invitational XVI Conference	Globe Newswire	5.26	2026-05-12 16:05:37.672139	0.2109	0.0167	0.7724	0.1942	positive	0.0512	2026-05-12 16:05:46.987578	1363.86	NO:sentiment_score
BBOT	"[""BBOT""]"	nGNXb2VdQM	2026-05-12 16:05:02	BridgeBio Oncology Therapeutics Reports Inducement Grants under Nasdaq Listing Rule 5635(c)(4)	Globe Newswire	43.59	2026-05-12 16:05:37.818079	0.1511	0.0195	0.8294	0.1316	positive	0.3063	2026-05-12 16:05:48.094488	1101.45	NO:sentiment_score
REED	"[""REED""]"	nGNXc5QZGJ	2026-05-12 16:05:02	Reed’s Reports First Quarter 2026 Results	Globe Newswire	7.02	2026-05-12 16:05:34.146531	0.0707	0.0745	0.8548	-0.0039	neutral	-0.0279	2026-05-12 16:05:51.309345	5924.26	NO:sentiment_score
IBIO	"[""IBIO""]"	nGNX2n6dn5	2026-05-12 16:05:02	iBio Reports Q3 Fiscal Year 2026 Financial Results and Provides Corporate Update	Globe Newswire	33.47	2026-05-12 16:05:40.712730	0.0746	0.0315	0.8939	0.043	neutral	0.5304	2026-05-12 16:05:53.857067	5752.92	NO:sentiment_score
ROLR	"[""ROLR""]"	nGNX5GQ8Gq	2026-05-12 16:05:03	High Roller Technologies Provides Business Update for Prediction Markets Launch; Reports First Quarter 2026 Results	Globe Newswire	4.46	2026-05-12 16:05:44.483219	0.077	0.0222	0.9008	0.0548	positive	0.4587	2026-05-12 16:05:56.801041	5488.43	NO:sentiment_score
LMRI	"[""LMRI""]"	nGNX4Z9cXr	2026-05-12 16:05:04	Lumexa Imaging Advances Growth Strategy by Adding Four New Imaging Centers	Globe Newswire	24.17	2026-05-12 16:05:45.390050	0.7634	0.0092	0.2274	0.7541	positive	0.6613	2026-05-12 16:05:58.418534	1611.92	YES
LFCR	"[""LFCR""]"	nGNX6nGmnf	2026-05-12 16:05:04	Lifecore Biomedical to Participate at CDMO Live Europe	Globe Newswire	34.17	2026-05-12 16:05:45.622934	0.195	0.0269	0.7781	0.1681	positive	0.2359	2026-05-12 16:05:59.433246	1003.14	NO:sentiment_score
BOLT	"[""BOLT""]"	nGNX7vGdlp	2026-05-12 16:05:03	Bolt Biotherapeutics Reports First Quarter 2026 Financial Results and Provides Business Update	Globe Newswire	1.55	2026-05-12 16:05:44.580284	0.0764	0.0305	0.8931	0.0459	neutral	0.1316	2026-05-12 16:05:59.512436	5641.72	NO:sentiment_score
ELV	"[""ELV""]"	nGNXb5LWdH	2026-05-12 16:05:05	Elevra Lithium Announces Purchase of Moblan Offtake Rights	Globe Newswire	216.5	2026-05-12 16:05:48.099521	0.1662	0.0329	0.8009	0.1333	positive	0.3078	2026-05-12 16:06:02.057931	2513.69	NO:sentiment_score,Float
XBP	"[""XBP""]"	nGNXZxVWD	2026-05-12 16:05:05	XBP Global Schedules Conference Call for First Quarter 2026 Financial Results	Globe Newswire	8.41	2026-05-12 16:05:51.317636	0.1181	0.1163	0.7656	0.0017	neutral		2026-05-12 16:06:03.616549	1542.26	NO:sentiment_score
STXS	"[""STXS""]"	nGNXMW21P	2026-05-12 16:06:00	Stereotaxis Reports 2026 First Quarter Financial Results & Business Updates	Globe Newswire	81.93	2026-05-12 16:06:00.401918	0.0703	0.1008	0.8289	-0.0305	neutral	0.0889	2026-05-12 16:06:07.253685	3641.01	NO:sentiment_score,Float
BEEP	"[""BEEP""]"	nGNXcf2KTJ	2026-05-12 16:05:05	Mobile Infrastructure Reports First Quarter 2026 Financial Results	Globe Newswire	36.56	2026-05-12 16:05:46.991627	0.1581	0.1208	0.7211	0.0374	neutral	0.2411	2026-05-12 16:06:07.323463	7890.83	NO:sentiment_score
AEYE	"[""AEYE""]"	nPn53z8sga	2026-05-12 16:08:51	AudioEye Reports Record First Quarter 2026 Results	PR Newswire	7.83	2026-05-12 16:08:51.273795	0.1374	0.0558	0.8068	0.0815	positive	-0.0204	2026-05-12 16:08:55.187657	3987.68	NO:sentiment_score
DIBS	"[""DIBS""]"	nBw6MrQpQa	2026-05-12 16:10:00	1stDibs to Participate in Upcoming Investor Conferences	Business Wire	23.21	2026-05-12 16:10:00.250651	0.151	0.0177	0.8313	0.1332	positive	0.2062	2026-05-12 16:10:00.659854	481.24	NO:sentiment_score
SND	"[""SND""]"	nPn3hdyDFa	2026-05-12 16:10:00	Smart Sand, Inc. Announces First Quarter 2026 Results	PR Newswire	30.71	2026-05-12 16:10:00.334142	0.078	0.0687	0.8533	0.0093	neutral	0.1777	2026-05-12 16:10:06.055946	5732.03	NO:sentiment_score
YOOV	"[""YOOV""]"	nNFC7XhbXD	2026-05-12 16:12:15	CONCORDE DEADLINE: ROSEN, TRUSTED INVESTOR COUNSEL, Encourages Concorde International Group Ltd. Investors with Losses in Excess of $100K to Secure Counsel Before Important May 20 Deadline in Securities Class Action - CIGL, YOOV	Newsfile Corp	5.91	2026-05-12 16:12:15.710302	0.2176	0.0616	0.7207	0.156	positive	0.0572	2026-05-12 16:12:16.317997	678.19	NO:sentiment_score
REI	"[""REI""]"	nGNX4WpYwN	2026-05-12 16:12:33	Ring Energy Announces Proposed Public Offering of Common Stock	Globe Newswire	182.73	2026-05-12 16:12:33.250279	0.1948	0.0239	0.7813	0.171	positive	0.1216	2026-05-12 16:12:34.169684	989.94	NO:sentiment_score,Float
PPHC	"[""PPHC""]"	nGNX1JP7yB	2026-05-12 16:14:50	Public Policy Holding Company, Inc. Announces Q1 2026 Financial Results	Globe Newswire	16.53	2026-05-12 16:14:50.535125	0.0654	0.1069	0.8276	-0.0415	neutral	0.408	2026-05-12 16:14:59.094175	8620.03	NO:sentiment_score
DMAC	"[""DMAC""]"	nBw6dztkna	2026-05-12 16:15:00	DiaMedica Therapeutics to Participate in the 2026 RBC Capital Markets Global Healthcare Conference	Business Wire	26.97	2026-05-12 16:15:00.697669	0.2262	0.0165	0.7573	0.2097	positive	0.1916	2026-05-12 16:15:01.925042	1286.58	NO:sentiment_score
SOCGP	"[""SOCGP"", ""SRE""]"	nPn3mLv84a	2026-05-12 16:15:01	SoCalGas Urges Shareholders to Vote FOR Retirement of All Outstanding Shares of Preferred Stock at a Premium	PR Newswire		2026-05-12 16:15:01.752542	0.1102	0.0265	0.8633	0.0838	positive	0.1391	2026-05-12 16:15:04.769196	2838.53	NO:sentiment_score,Float
SRE	"[""SOCGP"", ""SRE""]"	nPn3mLv84a	2026-05-12 16:15:01	SoCalGas Urges Shareholders to Vote FOR Retirement of All Outstanding Shares of Preferred Stock at a Premium	PR Newswire	652.69	2026-05-12 16:15:01.751938	0.1102	0.0265	0.8633	0.0838	positive		2026-05-12 16:15:04.772717	2838.53	NO:sentiment_score,Float
KLXE	"[""KLXE""]"	nPn2bGjZha	2026-05-12 16:15:00	KLX ENERGY SERVICES HOLDINGS, INC. REPORTS FIRST QUARTER 2026 RESULTS	PR Newswire	16.34	2026-05-12 16:15:00.775628	0.0624	0.1012	0.8364	-0.0388	neutral	0.0778	2026-05-12 16:15:09.680432	8962.66	NO:sentiment_score
DLPN	"[""DLPN""]"	nACS9s3Xpa	2026-05-12 16:29:18	Dolphin Entertainment Reports First Quarter 2026 Results	ACCESSWIRE	9.53	2026-05-12 16:29:18.626418	0.0593	0.0569	0.8838	0.0024	neutral	-0.0335	2026-05-12 16:29:21.669547	3125.37	NO:sentiment_score
XWIN	"[""XWIN""]"	nGNX93tZ7b	2026-05-12 16:30:00	XMax Inc. Announces Ticker Symbol Change to “XMAX”	Globe Newswire	46.73	2026-05-12 16:30:00.424681	0.1018	0.0519	0.8463	0.0498	neutral	0.2411	2026-05-12 16:30:02.411373	2066.18	NO:sentiment_score
INNV	"[""INNV""]"	nGNX1G4Twj	2026-05-12 16:30:00	InnovAge Appoints Jennifer Browne as President and Chief Operating Officer	Globe Newswire	21.39	2026-05-12 16:30:00.605618	0.0497	0.0335	0.9169	0.0162	neutral	0.1092	2026-05-12 16:30:02.525205	1973.81	NO:sentiment_score
CSAI	"[""CSAI""]"	nGNXbRSDqD	2026-05-12 16:30:00	Cloudastructure Schedules Q1 2026 Earnings Call	Globe Newswire	23.6	2026-05-12 16:30:00.753643	0.1014	0.0584	0.8401	0.043	neutral	0.1386	2026-05-12 16:30:03.478177	1066.56	NO:sentiment_score
LMFA	"[""LMFA""]"	nGNX5ZS32Z	2026-05-12 16:30:00	LM Funding Announces First Quarter 2026 Earnings Call for May 15, 2026	Globe Newswire	14.38	2026-05-12 16:30:00.799458	0.0556	0.0404	0.9039	0.0152	neutral	0.0427	2026-05-12 16:30:03.989901	509.07	NO:sentiment_score
EIC	"[""EIC""]"	nBwcfnhn9a	2026-05-12 16:30:00	Eagle Point Income Company Inc. Announces Third Quarter 2026 Common and Preferred Distributions	Business Wire	19.18	2026-05-12 16:30:00.818564	0.0498	0.0216	0.9286	0.0282	neutral		2026-05-12 16:30:04.134891	1608.22	NO:sentiment_score
SLND	"[""SLND""]"	nBw7ZBB0La	2026-05-12 16:30:00	Southland Announces First Quarter 2026 Results	Business Wire	12.5	2026-05-12 16:30:00.830766	0.1224	0.0929	0.7848	0.0295	neutral		2026-05-12 16:30:08.619873	4626.37	NO:sentiment_score
7P91	"[""NEXN"", ""7P91""]"	nGNX5k544y	2026-05-12 16:30:01	Nexxen to Host Investor Day on June 16, 2026	Globe Newswire		2026-05-12 16:30:02.463733	0.0774	0.0164	0.9061	0.061	positive		2026-05-12 16:30:10.071977	1448.47	NO:sentiment_score,Float
NEXN	"[""NEXN"", ""7P91""]"	nGNX5k544y	2026-05-12 16:30:01	Nexxen to Host Investor Day on June 16, 2026	Globe Newswire	32.71	2026-05-12 16:30:01.237602	0.0774	0.0164	0.9061	0.061	positive	0.0494	2026-05-12 16:30:10.073067	1448.47	NO:sentiment_score
FLD	"[""FLD""]"	nGNX3WJ6T6	2026-05-12 16:30:01	Fold Holdings, Inc. (NASDAQ: FLD) Announces First Quarter 2026 Results	Globe Newswire	8.0	2026-05-12 16:30:01.256534	0.0948	0.0631	0.8421	0.0317	neutral		2026-05-12 16:30:10.415178	6279.23	NO:sentiment_score
CHOW	"[""CHOW""]"	nGNX8syrRQ	2026-05-12 16:30:43	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of ChowChow Cloud International Holdings Ltd. - CHOW	Globe Newswire	10.64	2026-05-12 16:30:43.234932	0.0983	0.0831	0.8186	0.0151	neutral	0.012	2026-05-12 16:30:43.675078	503.79	NO:sentiment_score
FCHL	"[""FCHL""]"	nGNX48RyJq	2026-05-12 16:42:31	INVESTOR ALERT: Pomerantz Law Firm Reminds Investors with Losses on their Investment in Fitness Champs Holdings Ltd. of Class Action Lawsuit and Upcoming Deadlines – FCHL	Globe Newswire	0.35	2026-05-12 16:42:31.226528	0.1886	0.4121	0.3992	-0.2235	negative	-0.2889	2026-05-12 16:42:31.774873	623.45	NO:sentiment_score
XELB	"[""XELB""]"	nGNX8XnJDY	2026-05-12 16:45:00	Xcel Brands to Host First Quarter 2026 Earnings Call on May 19, 2026	Globe Newswire	3.97	2026-05-12 16:45:00.254189	0.0863	0.0259	0.8878	0.0605	positive	0.0834	2026-05-12 16:45:00.943415	770.38	NO:sentiment_score
GAIA	"[""GAIA""]"	nGNX2YRqSg	2026-05-12 16:52:50	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Gaia, Inc. - GAIA	Globe Newswire	17.79	2026-05-12 16:52:50.225528	0.0948	0.081	0.8242	0.0138	neutral	0.0083	2026-05-12 16:52:50.589413	428.81	NO:sentiment_score
EPM	"[""EPM""]"	nGNX8pWFkK	2026-05-12 16:55:00	Evolution Petroleum Reports Fiscal Third Quarter 2026 Results and Declares $0.12 per Share Cash Dividend for the Fiscal Fourth Quarter	Globe Newswire	31.28	2026-05-12 16:55:00.881118	0.1629	0.0629	0.7743	0.1	positive	0.0576	2026-05-12 16:55:08.111680	7289.19	NO:sentiment_score
BYRN	"[""BYRN""]"	nGNXsCH05	2026-05-12 16:55:37	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Byrna Technologies Inc. - BYRN	Globe Newswire	17.76	2026-05-12 16:55:37.250288	0.0992	0.0909	0.8099	0.0083	neutral	0.0039	2026-05-12 16:55:37.566562	398.46	NO:sentiment_score
ANTA	"[""ANTA""]"	nGNX16dMP3	2026-05-12 17:00:00	Antalpha to Report First Quarter 2026 Financial Results on May 19, 2026	Globe Newswire	2.51	2026-05-12 17:00:00.441855	0.0755	0.05	0.8745	0.0255	neutral	0.1104	2026-05-12 17:00:00.988841	603.15	NO:sentiment_score
GENC	"[""GENC""]"	nGNX5QDW0c	2026-05-12 17:00:00	Gencor Industries, Inc. Withdraws and Retracts Preliminary Second Quarter Fiscal 2026 Earnings Release	Globe Newswire	10.2	2026-05-12 17:00:00.465660	0.0226	0.7026	0.2748	-0.6799	negative	-0.0329	2026-05-12 17:00:01.122005	773.88	NO:sentiment_score
DHX	"[""DHX""]"	nBw2nS13ya	2026-05-12 17:00:00	DHI Group, Inc. to Participate in the LD Micro Invitational XVI Investor Conference on May 18, 2026	Business Wire	34.12	2026-05-12 17:00:00.561035	0.1175	0.0194	0.8632	0.0981	positive	0.099	2026-05-12 17:00:02.561527	1433.65	NO:sentiment_score
BSX	"[""BSX""]"	nGNX2gdz48	2026-05-12 17:00:00	Belo Sun to Commence Technical Studies on Volta Grande Gold Project	Globe Newswire	1480.0	2026-05-12 17:00:00.516088	0.2173	0.0158	0.7669	0.2015	positive	0.0757	2026-05-12 17:00:03.166535	2171.25	NO:sentiment_score,Float
EPRX	"[""EPRX""]"	nGNX8CNJDZ	2026-05-12 17:00:00	Eupraxia Pharmaceuticals Reports First Quarter 2026 Financial Results	Globe Newswire	49.53	2026-05-12 17:00:00.569803	0.1166	0.0929	0.7905	0.0237	neutral	0.2106	2026-05-12 17:00:05.691121	3124.28	NO:sentiment_score
GDL	"[""GDL""]"	nGNX1Xg21m	2026-05-12 17:01:00	Goodfellow Reports the Results of its Annual and Special Meeting of Shareholders	Globe Newswire	8.12	2026-05-12 17:01:00.364314	0.0495	0.0319	0.9186	0.0176	neutral	0.015	2026-05-12 17:01:00.887052	596.38	NO:sentiment_score
BBOT	"[""BBOT""]"	nGNX59LM2n	2026-05-12 17:03:31	BBOT Reports First Quarter 2026 Financial Results and Update on Corporate Progress	Globe Newswire	43.59	2026-05-12 17:03:31.305653	0.0831	0.0571	0.8597	0.026	neutral	0.2159	2026-05-12 17:03:33.758653	2509.24	NO:sentiment_score
FORA	"[""FORA""]"	nBw48zC8ra	2026-05-12 17:10:00	VerticalScope Announces First Quarter 2026 Financial Results	Business Wire	8.22	2026-05-12 17:10:00.323910	0.1244	0.1014	0.7742	0.0231	neutral	0.0134	2026-05-12 17:10:03.433550	3209.85	NO:sentiment_score
FNV	"[""FNV""]"	nPn8lZRTTa	2026-05-12 17:15:00	Franco-Nevada Reports Record Q1 2026 Results	PR Newswire	191.57	2026-05-12 17:15:00.865113	0.2263	0.0952	0.6785	0.1312	positive	0.0537	2026-05-12 17:15:11.612152	10822.1	NO:sentiment_score,Float
IAUX	"[""IAUX""]"	nPn8rRCdRa	2026-05-12 17:19:59	i-80 Gold Reports First Quarter 2026 Results; Fully Funded Development Plan on Track	PR Newswire	741.61	2026-05-12 17:20:00.002348	0.4736	0.0232	0.5032	0.4504	positive		2026-05-12 17:20:09.351707	9417.58	NO:sentiment_score,Float
LFT	"[""LFT""]"	nPn9BS5pa	2026-05-12 17:29:59	Lument Finance Trust Announces Quarter-End Earnings Release and Investor Call Dates	PR Newswire	32.95	2026-05-12 17:29:59.213305	0.0648	0.0539	0.8813	0.0108	neutral		2026-05-12 17:29:59.868397	718.68	NO:sentiment_score
APM	"[""APM""]"	nNFC9Fxvcv	2026-05-12 17:30:21	Andean Precious Metals Reports First Quarter 2026 Financial Results	Newsfile Corp	5.31	2026-05-12 17:30:21.216475	0.0798	0.0996	0.8206	-0.0197	neutral	0.3843	2026-05-12 17:30:26.048237	4896.61	NO:sentiment_score
EQNR	"[""EQNR""]"	nGNE4XpxQz	2026-05-12 17:30:48	REG-Equinor ASA: Annual general meeting 2026	Globe Newswire	2530.0	2026-05-12 17:30:48.906589	0.0633	0.0362	0.9005	0.0271	neutral		2026-05-12 17:30:49.554780	723.79	NO:sentiment_score,Float
TGEN	"[""TGEN""]"	nACSGPszya	2026-05-12 17:55:50	Tecogen Reports First Quarter 2026 Financial Results	ACCESSWIRE	18.11	2026-05-12 17:55:51.027521	0.1163	0.0913	0.7923	0.025	neutral	0.1524	2026-05-12 17:55:54.515623	3558.71	NO:sentiment_score
PHR	"[""PHR""]"	nGNX3RHDqx	2026-05-12 17:56:20	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Phreesia, Inc.  - PHR	Globe Newswire	46.13	2026-05-12 17:56:20.228909	0.1215	0.0652	0.8133	0.0562	positive	-0.0227	2026-05-12 17:56:20.610295	441.87	NO:sentiment_score
GH	"[""GH""]"	nNFC683Ds0	2026-05-12 17:56:43	Gamehost Announces First Quarter Financial Results and Dividend for May	Newsfile Corp	126.09	2026-05-12 17:56:43.115356	0.0776	0.0593	0.8631	0.0184	neutral	-0.0005	2026-05-12 17:56:44.275650	1241.1	NO:sentiment_score,Float
ONCO	"[""ONCO""]"	nACS5x2LJa	2026-05-12 18:00:00	Onco-Innovations Announces Initiation of Research Collaboration within PROmAI	ACCESSWIRE	0.58	2026-05-12 18:00:00.949387	0.7302	0.0112	0.2586	0.7191	positive	0.4172	2026-05-12 18:00:02.103807	1235.28	YES
PLUR	"[""PLUR""]"	nNFC5nzNzr	2026-05-12 18:05:49	Plurilock Announces Closing of Final Tranche of Non-Brokered Private Placement	Newsfile Corp	6.51	2026-05-12 18:05:49.503731	0.1271	0.0893	0.7836	0.0379	neutral	-0.0352	2026-05-12 18:05:50.687312	1259.03	NO:sentiment_score
CURX	"[""CURX""]"	nPn1H7D4Va	2026-05-12 18:08:00	Wolf Haldenstein Adler Freeman & Herz LLP is investigating potential securities fraud claims on behalf of the shareholders of Curanex Pharmaceuticals Inc. (NASDAQ: CURX)	PR Newswire	8.72	2026-05-12 18:08:00.193037	0.1793	0.1574	0.6633	0.0219	neutral	0.0517	2026-05-12 18:08:00.900905	790.31	NO:sentiment_score
BNZI	"[""BNZI""]"	nGNX7jrHvr	2026-05-12 18:08:40	Banzai to Host First Quarter 2026 Financial Results Conference Call on Friday, May 15, 2026 at 4:30 p.m. Eastern Time	Globe Newswire	15.38	2026-05-12 18:08:40.244764	0.0389	0.0271	0.934	0.0118	neutral		2026-05-12 18:08:40.606239	436.61	NO:sentiment_score
AQN	"[""AQN""]"	nBw6M2ZVsa	2026-05-12 18:31:00	Algonquin Power & Utilities Corp. Announces Pricing of $650 Million of Senior Unsecured Notes due 2031 and $500 Million of Senior Unsecured Notes due 2036	Business Wire	767.71	2026-05-12 18:31:00.253686	0.1023	0.0458	0.8519	0.0566	positive		2026-05-12 18:31:01.177721	1007.38	NO:sentiment_score,Float
GAIA	"[""GAIA""]"	nGNX3xXvq1	2026-05-12 18:54:25	GAIA INVESTOR ALERT: Bragar Eagel & Squire, P.C. is Investigating Gaia, Inc. on Behalf of Gaia Stockholders and Encourages Investors to Contact the Firm	Globe Newswire	17.79	2026-05-12 18:54:25.233189	0.1352	0.0565	0.8083	0.0787	positive		2026-05-12 18:54:25.645552	487.22	NO:sentiment_score
TBI	"[""TBI""]"	nBwbyjKZ2a	2026-05-12 19:25:00	TrueBlue Confirms Receipt of Unsolicited Acquisition Proposal from HireQuest for On-Demand Business	Business Wire	26.92	2026-05-12 19:25:00.244617	0.2765	0.0103	0.7132	0.2662	positive	0.1099	2026-05-12 19:25:00.970654	796.83	NO:sentiment_score
YOOV	"[""YOOV""]"	nNFC8ZZ9yj	2026-05-12 19:25:17	CIGL INVESTOR DEADLINE APPROACHING: Faruqi & Faruqi, LLP Reminds Concorde International (YOOV) Investors of Securities Class Action Deadline on May 20, 2026	Newsfile Corp	5.91	2026-05-12 19:25:17.272360	0.0848	0.0745	0.8407	0.0103	neutral	0.3881	2026-05-12 19:25:17.838018	630.1	NO:sentiment_score
NFG	"[""NFGC"", ""NFG""]"	nNFC8DzB3p	2026-05-12 19:30:19	New Found Gold Files First Quarter 2026 Financial Statements	Newsfile Corp	93.69	2026-05-12 19:30:20.069104	0.0658	0.0944	0.8398	-0.0286	neutral	0.097	2026-05-12 19:30:20.943180	946.04	NO:sentiment_score,Float
NFGC	"[""NFGC"", ""NFG""]"	nNFC8DzB3p	2026-05-12 19:30:19	New Found Gold Files First Quarter 2026 Financial Statements	Newsfile Corp	232.57	2026-05-12 19:30:20.069020	0.0658	0.0944	0.8398	-0.0286	neutral	0.0264	2026-05-12 19:30:20.944599	946.04	NO:sentiment_score,Float
GEMI	"[""GEMI""]"	nNFC7S4ySJ	2026-05-12 19:41:25	GEMI INVESTOR DEADLINE APPROACHING: Faruqi & Faruqi, LLP Reminds Gemini Space Station (GEMI) Investors of Securities Class Action Deadline on May 18, 2026	Newsfile Corp	38.2	2026-05-12 19:41:25.425549	0.0953	0.065	0.8397	0.0304	neutral	0.3525	2026-05-12 19:41:26.247762	888.5	NO:sentiment_score
ATRA	"[""ATRA""]"	nACSKwyTra	2026-05-12 20:05:00	ATARA DEADLINE: ROSEN, RECOGNIZED INVESTOR COUNSEL, Encourages Atara Biotherapeutics, Inc. Investors With Losses in Excess of $100K to Secure Counsel Before Important Deadline in Securities Class Action - ATRA	ACCESSWIRE	4.86	2026-05-12 20:05:00.529281	0.2355	0.0254	0.7392	0.2101	positive	0.0031	2026-05-12 20:05:01.409282	951.28	NO:sentiment_score
GRC	"[""GRC""]"	nNFC2XLlSn	2026-05-12 20:07:05	Gold Springs Resource Corp. Files Q1 2026 Financial Statements and MD&A	Newsfile Corp	20.68	2026-05-12 20:07:05.232420	0.0367	0.0367	0.9266	-0.0	neutral	0.0721	2026-05-12 20:07:06.043806	883.52	NO:sentiment_score
DNN	"[""DNN"", ""DML""]"	nPnblxCFRa	2026-05-12 20:17:01	Denison Reports Financial and Operational Results for Q1 2026, Highlighted by Commencement of Site Preparation and Early Works for the Phoenix ISR Uranium Mine, and the Results of its Shareholder Meeting	PR Newswire	894.61	2026-05-12 20:17:01.223175	0.4785	0.0489	0.4727	0.4296	positive	0.1794	2026-05-12 20:17:05.403699	4273.88	NO:sentiment_score,Float
DML	"[""DNN"", ""DML""]"	nPnblxCFRa	2026-05-12 20:17:01	Denison Reports Financial and Operational Results for Q1 2026, Highlighted by Commencement of Site Preparation and Early Works for the Phoenix ISR Uranium Mine, and the Results of its Shareholder Meeting	PR Newswire		2026-05-12 20:17:01.223207	0.4785	0.0489	0.4727	0.4296	positive		2026-05-12 20:17:05.405250	4273.88	NO:sentiment_score,Float
ALL	"[""ALL""]"	nPn1xTgZta	2026-05-12 21:14:34	Aristocrat delivers strong first half result with 19% EPSA constant currency growth and market share gains in key markets	PR Newswire	256.92	2026-05-12 21:14:35.044634	0.9468	0.0194	0.0338	0.9274	positive		2026-05-12 21:14:37.060765	2088.45	NO:Float
ICMB	"[""ICMB""]"	nBw46fq3Na	2026-05-12 21:17:00	Investcorp Credit Management BDC, Inc. Announces Financial Results for the Quarter Ended March 31, 2026	Business Wire	12.06	2026-05-12 21:17:00.270443	0.1081	0.1284	0.7635	-0.0203	neutral	0.375	2026-05-12 21:17:03.558795	3359.76	NO:sentiment_score
REI	"[""REI""]"	nGNXSRF0J	2026-05-12 21:21:32	Ring Energy Announces Pricing of Public Offering of Common Stock	Globe Newswire	182.73	2026-05-12 21:21:32.209730	0.1804	0.0399	0.7797	0.1406	positive	0.1248	2026-05-12 21:21:33.297293	1144.1	NO:sentiment_score,Float
L	"[""L""]"	nGNX4mwf9b	2026-05-12 21:40:00	Loblaw Companies Limited Announces Election of Directors	Globe Newswire	167.23	2026-05-12 21:40:00.294852	0.0958	0.0791	0.825	0.0167	neutral		2026-05-12 21:40:00.802717	589.38	NO:sentiment_score,Float
GEMI	"[""GEMI""]"	nGNX46qJl7	2026-05-12 22:30:30	Gemini Space Station, Inc. Notice of May 18, 2026 Application Deadline for Class Action Lawsuit - Contact Lewis Kahn, Esq. at Kahn Swick & Foti, LLC, Before Application Deadline	Globe Newswire	38.2	2026-05-12 22:30:30.268901	0.1291	0.0865	0.7844	0.0426	neutral	-0.0906	2026-05-12 22:30:30.999858	818.19	NO:sentiment_score
