Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	body_sentiment	BodyCompletedAt	body_duration_ms	Trigger
VGAS	"[""VGAS""]"	nBwch0rQ7a	2026-05-11 18:28:00	Verde Clean Fuels, Inc. Reports Q1 2026 Results	Business Wire	3.35	2026-05-11 18:28:00.292693	0.0627	0.0413	0.896	0.0214	neutral		2026-05-11 18:28:01.517328	1306.34	NO:sentiment_score
RCEL	"[""RCEL""]"	nACSHgplxa	2026-05-11 18:30:00	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of AVITA Medical Inc. - RCEL	ACCESSWIRE	24.4	2026-05-11 18:30:00.308310	0.1234	0.0802	0.7963	0.0432	neutral		2026-05-11 18:30:00.888829	648.86	NO:sentiment_score
YOOV	"[""YOOV""]"	nNFC9DfggY	2026-05-11 18:40:16	CIGL SHAREHOLDER RIGHTS ALERT: Faruqi & Faruqi, LLP Reminds Concorde International (YOOV) Investors of Securities Class Action Deadline on May 20, 2026	Newsfile Corp	5.91	2026-05-11 18:40:16.946410	0.1168	0.1093	0.7738	0.0075	neutral	0.3881	2026-05-11 18:40:17.523704	648.37	NO:sentiment_score
ATRA	"[""ATRA""]"	nNFC9VF8pc	2026-05-11 18:59:16	ATRA SHAREHOLDER RIGHTS ALERT: Faruqi & Faruqi, LLP Reminds Atara Biotherapeutics (ATRA) Investors of Securities Class Action Deadline on May 22, 2026	Newsfile Corp	4.86	2026-05-11 18:59:16.567325	0.1124	0.1238	0.7639	-0.0114	neutral	0.388	2026-05-11 18:59:17.514236	1052.89	NO:sentiment_score
OWLT	"[""OWLT""]"	nBw7wQDTva	2026-05-11 19:00:00	Owlet Expands ANZ Product Suite with Launch of Dream Sight™ and Dream Duo™ 3, Bringing the World’s Most Comprehensive Baby Monitoring System to More Families	Business Wire	15.17	2026-05-11 19:00:00.313998	0.6529	0.0116	0.3355	0.6413	positive		2026-05-11 19:00:03.005739	2760.5	NO:sentiment_score
UHG	"[""UHG""]"	nGNX1r8Gzg	2026-05-11 19:00:42	UNITED HOMES LAWSUIT ALERT: Bragar Eagel & Squire, P.C. Reminds Stockholders that a Class Action Lawsuit Has Been Filed Against United Homes Group, Inc. and Encourages Investors to Contact the Firm	Globe Newswire	11.21	2026-05-11 19:00:42.240988	0.4205	0.1446	0.4349	0.2759	positive		2026-05-11 19:00:43.007609	837.81	NO:sentiment_score
CHOW	"[""CHOW""]"	nNFCbs5cLS	2026-05-11 19:13:16	CHOW SHAREHOLDER RIGHTS ALERT: Faruqi & Faruqi, LLP Reminds ChowChow Cloud (CHOW) Investors of Securities Class Action Deadline on May 12, 2026	Newsfile Corp	10.64	2026-05-11 19:13:16.661608	0.109	0.0886	0.8024	0.0204	neutral	0.3665	2026-05-11 19:13:17.724644	1153.83	NO:sentiment_score
CVM	"[""CVM""]"	nBw9Zn9bja	2026-05-11 20:11:00	CEL-SCI Corporation Announces Pricing of Public Offering	Business Wire	7.75	2026-05-11 20:11:00.234598	0.1173	0.0336	0.8491	0.0837	positive	0.1368	2026-05-11 20:11:01.148686	999.46	NO:sentiment_score
ELWT	"[""ELWT""]"	nACSt7sXBa	2026-05-11 22:35:00	ROSEN, A LONGSTANDING AND TRUSTED FIRM, Encourages Elauwit Connection, Inc. Investors to Inquire About Securities Class Action Investigation - ELWT	ACCESSWIRE	2.24	2026-05-11 22:35:00.657404	0.2195	0.0371	0.7434	0.1824	positive	-0.2902	2026-05-11 22:35:01.545324	967.78	NO:sentiment_score
YOOV	"[""YOOV""]"	nACSbDjNNa	2026-05-11 22:40:01	ROSEN, A LEADING INVESTOR RIGHTS LAW FIRM, Encourages Concorde International Group Ltd. Investors to Secure Counsel Before Important May 20 Deadline in Securities Class Action - CIGL, YOOV	ACCESSWIRE	5.91	2026-05-11 22:40:01.170661	0.2552	0.0421	0.7027	0.2132	positive	0.0028	2026-05-11 22:40:01.989184	881.1	NO:sentiment_score
GEMI	"[""GEMI""]"	nACSGGsHra	2026-05-11 23:01:00	Gemini Space Station, Inc. Notice of May 18, 2026 Application Deadline for Class Action Lawsuit - Contact Lewis Kahn, Esq. at Kahn Swick & Foti, LLC, Before Application Deadline	ACCESSWIRE	38.2	2026-05-11 23:01:00.342548	0.1291	0.0865	0.7844	0.0426	neutral	-0.0458	2026-05-11 23:01:01.382495	1127.59	NO:sentiment_score
ELV	"[""ELV""]"	nGNX7FGZ5H	2026-05-11 23:21:49	Elevra Lithium’s Updated NAL Expansion Scoping Study Defines Faster Growth and Lower Costs	Globe Newswire	216.5	2026-05-11 23:21:49.570877	0.661	0.0139	0.3251	0.6472	positive	0.3195	2026-05-11 23:22:11.318251	21789.23	NO:sentiment_score,Float
